PG.ProteinGroups	PG.Organisms	PG.ProteinDescriptions	PG.NrOfStrippedSequencesIdentified (Experiment-wide)	[1] 01	[2] 02	[3] 03	[4] 04	[5] 05	[6] 06	[7] 07	[8] 08	[9] 09	[10] 10	[11] 11	[12] 12	[13] 13	[14] 14	[15] 15	[16] 16	[17] 17	[18] 18	[19] 19	[20] 20	[21] 21	[22] 22	[23] 23	[24] 24	[25] 25	[26] 26	[27] 27	[28] 28	[29] 29	[30] 30	[31] 31	[32] 32	[33] 33	[34] 34	[35] 35
>XP_009577952.1	Unknown	"PREDICTED: T-complex protein 1 subunit gamma, partial"	3	8156.237305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.359617472	448.033905	159.7324829	NaN	NaN	NaN	NaN	137.9885101	NaN	NaN	663.7058105	1259.191528	140.5550385	NaN	1214.998291	NaN	NaN	378.9648743	NaN	NaN	NaN	NaN	NaN	NaN	NaN
>XP_009578008.1	Unknown	"PREDICTED: target of Nesh-SH3-like, partial"	1	2280.827393	2548.866455	3914.238525	341.9167786	1007.189636	2657.782715	274.7164612	5241.304199	9032.032227	5917.950684	3354.306641	2074.077637	762.0698853	974.0040894	1413.524536	1822.026611	3153.303711	1569.159668	943.4671021	3791.27002	54.91527939	1287.966187	1867.490967	1418.080566	1589.944458	26.57845306	771.5978394	1009.239868	787.5774536	1747.189209	21.73254585	1283.164185	859.0385132	1637.57605	1538.939209
>XP_009578273.1	Unknown	"PREDICTED: LOW QUALITY PROTEIN: collagen alpha-1(I) chain-like, partial"	8	48161.72656	42783.87109	63867.87891	27412.22852	51118.53125	21845.62695	51275.76563	69651.3125	69621.04688	54836.40625	63473.76953	35315.78125	40576.20313	45752.09375	57980.13672	32424.74609	25190.99023	45235.91406	52214.70313	69973.57813	73062.74219	34641.63672	39897.85547	39056.28125	75946.00781	9518.600586	32410.73047	42270.89453	25563.41992	34691.90234	54903.06641	39862.14453	33832.04297	62538.70313	46377.70703
>XP_009578286.1	Unknown	"PREDICTED: adseverin, partial"	2	27732.8125	20315.3457	16372.77637	15219.35059	13394.65723	16631.20117	19752.75781	20790.61328	20811.27539	25719.86914	29517.82031	34594.94922	26981.21289	25991.56836	25183.67969	21727.13477	9079.609375	22007.23047	24889.78711	41594.64844	17770.05273	30184.17773	18570.17578	26986.42773	23067.45117	12013.89941	43420.08594	20926.19727	11928.43066	22240.17188	27123.42969	27946.80078	31317.00391	11121.25586	20937.01172
>XP_009578319.1	Unknown	"PREDICTED: peptidyl-glycine alpha-amidating monooxygenase-like, partial"	3	4937.655762	4127.257813	5736.367676	2529.857666	4379.973633	5465.714355	7440.952637	6732.022461	6401.631348	6115.696289	5347.527832	2128.772705	3589.828613	4607.827148	2680.328125	4578.191406	4782.654785	5030.663574	7551.800781	7898.785645	4355.40332	5289.117188	3152.703369	3976.47583	2449.023193	9590.150391	3046.175049	4217.247559	4555.426758	6719.381348	13158.13867	6447.444824	2205.203857	7839.229004	7645.092285
>XP_009578362.1	Unknown	PREDICTED: nuclear transport factor 2	2	1220.171875	295.3375854	158.6521606	101.0367966	590.4952393	1517.634888	1504.443726	956.9417114	942.8219604	455.9419861	569.9667969	613.2333374	291.561615	647.9129639	381.3005371	208.3160095	599.9515991	902.7246704	273.7857056	382.4085388	750.7719727	748.6159058	1245.390015	NaN	694.3135376	277.8928223	1.293746352	637.7775879	845.0084839	617.3881226	3.239618778	312.6654358	1054.990356	NaN	NaN
>XP_009578467.1	Unknown	"PREDICTED: plexin-B2-like, partial"	8	5220.30957	7217.121582	7936.106934	3311.833984	8091.688965	6883.716309	6162.366699	6973.873535	6723.040039	9599.577148	5453.524414	3944.232178	5022.024414	2741.311523	5970.032227	5165.681152	5196.109863	5965.849609	4232.676758	3946.136719	3012.029785	3875.147705	3553.200928	5403.049805	4099.108398	3346.400146	4684.72998	3474.312256	3763.434814	3715.750488	3141.32373	4004.099365	4562.727539	4962.8125	9102.860352
>XP_009578513.1	Unknown	"PREDICTED: LOW QUALITY PROTEIN: protocadherin-1-like, partial"	16	30473.7168	15608.3584	23273.83594	12291.69238	23290.94531	21003.32617	32710.0957	15087.28125	28057.44727	57820.07422	13379.03418	26908.67578	43012.05469	24915.92188	27098.97656	26193.46875	14413.50879	29331.7207	27103.91992	19472.96094	27789.125	35867.46094	28357.32813	20008.23438	19540.11719	19558.60156	21052.32813	26355.97266	25326.60938	22789.88672	22992.68359	17303.30664	24918.51367	29503.02344	14256.89941
>XP_009578592.1;>XP_009578593.1	Unknown	PREDICTED: collagen alpha-3(VI) chain	51	24408.50586	20882.45703	23376.18945	13362.02734	27924.83008	24253.32227	25717.77148	32974.76172	27451.79297	24022.45313	27628.3418	18528.23047	17012.48047	16739.30664	19114.42773	17107.36914	14268.10547	22067.10547	19229.62891	27953.02148	14818.28223	16370.57617	21010.85742	18937.15039	21103.50586	17519.67188	23850.5293	25649.10938	15333.99219	21553.85742	24706.82617	23846.50391	21784.27539	26291.46094	25168.50781
>XP_009578725.1;>XP_009578726.1	Unknown	"PREDICTED: hydroxymethylglutaryl-CoA synthase, cytoplasmic;PREDICTED: hydroxymethylglutaryl-CoA synthase, cytoplasmic"	6	NaN	1164.029297	NaN	NaN	NaN	NaN	NaN	3421.175049	NaN	NaN	NaN	NaN	1055.911743	7736.93457	NaN	132.563385	3016.571533	NaN	NaN	NaN	NaN	NaN	2509.913086	NaN	6812.772461	NaN	NaN	NaN	8837.34668	3823.426514	NaN	7.608666897	NaN	1353.092896	NaN
>XP_009578727.1	Unknown	PREDICTED: immunoglobulin superfamily containing leucine-rich repeat protein	4	5156.401367	3408.057373	4245.862793	7727.246582	6018.211914	11681.97852	3322.189453	7924.338867	6953.535645	4091.445557	5370.318848	6177.141113	4700.719727	4447.258301	5147.019043	3749.128906	3660.486572	4520.458496	7237.439941	2832.276611	1870.937256	1509.358276	3136.46875	6116.23291	3895.147461	1748.800781	5452.752441	5654.616211	5044.201172	5305.42334	5118.625977	3294.380859	4655.841309	6878.358887	3584.809082
>XP_009578786.1	Unknown	"PREDICTED: ectonucleotide pyrophosphatase/phosphodiesterase family member 2-like, partial"	12	18326.24219	19688.48242	18637.78906	12569.0459	17396.6875	12082.03906	18717.85547	18076.10547	20615.11914	17596.72852	18691.9707	17429.19531	12293.33691	13065.96973	15268.26855	13898.27734	9736.560547	13062.74121	10726.98438	21105.53516	10433.17969	17826.52344	16966.94922	16676.54102	13588.35938	11624.55371	17099.26758	15182.125	10908.04492	17096.64258	22654.81641	15668.45508	12071.64355	14637.60449	18910.63281
>XP_009578810.1	Unknown	PREDICTED: protein NEL	11	14515.9873	18972.11133	10002.93945	12608.5332	20334.68359	44138.60938	14815.22949	14749.95605	29845.6543	20524.2793	7113.229004	17444.83008	11484.91992	8811.296875	20742.01953	11684.67969	23758.93164	13771.24707	32558.83008	19058.83594	5191.544434	18851.83008	14327.69141	7230.70166	22202.2207	38975.53125	21730.43555	11159.38867	11322.04102	12065.27148	25220.81641	19580.63672	19302.34375	30797.79297	18235.73242
>XP_009578811.1	Unknown	PREDICTED: cohesin subunit SA-1	1	5759.95166	NaN	1878.098145	3218.408203	3211.26709	1334.470703	1620.934082	NaN	NaN	NaN	1242.533325	1728.829834	1503.80188	2505.529053	2185.896484	2763.794678	NaN	3371.329834	3742.767822	2754.11499	NaN	1806.544434	2496.010986	2212.094971	863.3150024	NaN	4269.494629	3295.287598	4218.040039	1317.930908	NaN	2143.479248	2914.510254	3289.548584	2466.716309
>XP_009578829.1	Unknown	"PREDICTED: sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1, partial"	4	11992.43359	5812.854492	2552.643799	925.3773193	NaN	24218.21875	7344.540039	14860.75488	12076.97363	14266.62793	10980.9248	9074.960938	8671.884766	12023.5752	13453.93848	12358.77441	23535.5293	17185.17969	14250.34961	14665.70215	13269.43457	NaN	9994.71875	4781.571777	12849.42871	12814.99414	12977.7002	11880.23633	15578.21777	21648.62695	11988.7041	14259.01172	NaN	NaN	13337.04785
>XP_009578872.1	Unknown	"PREDICTED: ectonucleotide pyrophosphatase/phosphodiesterase family member 2-like, partial"	2	2178.702148	723.9423828	1325.332275	1430.949829	1038.19397	119.9801178	509.9928894	338.4361267	1416.330933	125.7787628	1077.282593	1750.104492	1031.623413	665.5608521	873.0256958	476.5322571	161.3035583	658.4349365	405.0726929	949.5146484	18.06911659	574.4585571	969.9216309	439.7637024	389.6515808	240.0536194	429.4494324	495.6585083	698.8879395	813.1362915	1190.591797	1329.214111	700.5023193	547.5606689	735.2937012
>XP_009578888.1;>XP_009578890.1;>XP_009578891.1	Unknown	"PREDICTED: spectrin alpha chain, non-erythrocytic 1 isoform X1;PREDICTED: spectrin alpha chain, non-erythrocytic 1 isoform X2;PREDICTED: spectrin alpha chain, non-erythrocytic 1 isoform X3"	10	3116.623779	377.865448	780.1254272	1212.75769	723.4663696	1577.71875	706.0855103	433.5042114	1171.860962	91.69754791	939.5513916	1294.636108	1522.363037	1173.470947	998.3859253	641.4217529	1361.904907	577.8561401	128.027832	775.4546509	2148.48291	786.0336304	617.0090332	760.8118286	936.949646	NaN	985.5762939	1162.56604	954.3671875	685.7445068	3104.335938	634.9370728	1184.494629	NaN	156.3529663
>XP_009578908.1	Unknown	"PREDICTED: serine hydroxymethyltransferase, cytosolic isoform X1"	8	NaN	NaN	338.624176	0.388394624	69.90322876	705.6963501	NaN	3.360810995	5.196560383	3.296949625	11.36379337	3976.181152	6298.567871	2536.700195	10.31094837	858.5300903	6525.433594	1315.834961	513.2835083	268.9150085	3.233785391	2.970548391	672.5473633	3401.803223	659.6070557	728.2611694	2447.283447	420.518158	1849.130493	281.0011902	5.67471838	713.6226196	NaN	10.5243988	1946.430176
>XP_009578922.1	Unknown	PREDICTED: inter-alpha-trypsin inhibitor heavy chain H2	52	1386426.75	1523583.25	1784267	1530451.5	1308014.375	1298073.25	1400379.125	1272117.375	1842271	1439828.5	1130344.5	1562050.25	1333316.5	1275676.875	1209405.625	1386293	1164516	1087652.75	1305478.625	1228147.5	1380633.25	1448451.75	1435981.25	1933129.625	1359418	1147036.25	1449611.5	1342473.125	1232771.5	1240571	1213094.375	1401155.75	1132618.625	1417050.5	1489427.125
>XP_009578938.1;>XP_009578939.1;>XP_009578940.1	Unknown	PREDICTED: polypyrimidine tract-binding protein 2 isoform X1;PREDICTED: polypyrimidine tract-binding protein 2 isoform X2;PREDICTED: polypyrimidine tract-binding protein 2 isoform X3	2	NaN	NaN	810.2230225	1.586068869	NaN	1.408188939	361.0073853	148.9820251	NaN	NaN	376.3501282	NaN	NaN	154.3411255	510.7152405	195.8013	363.5862427	834.3069458	324.6782837	559.6469116	NaN	1.275103569	554.3970947	NaN	1030.40271	NaN	120.4861908	600.0822754	143.2288361	1257.010864	668.4676514	NaN	1.115112424	488.1801147	91.08376312
>XP_009578958.1	Unknown	PREDICTED: LOW QUALITY PROTEIN: protein argonaute-2	1	1551.564941	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
>XP_009578997.1	Unknown	"PREDICTED: LOW QUALITY PROTEIN: cytoglobin-like, partial"	2	NaN	NaN	NaN	NaN	NaN	NaN	8742.246094	NaN	NaN	18516.57422	NaN	1476.21521	4258.755371	7564.760742	NaN	3166.316162	3765.035645	NaN	4599.52832	1770.111572	NaN	NaN	3693.827881	NaN	2793.414551	NaN	NaN	NaN	15306.64453	5225.727051	NaN	NaN	6396.525391	NaN	NaN
>XP_009579036.1	Unknown	"PREDICTED: tubulin alpha-1C chain-like, partial"	1	52204.63281	23559.51758	14212.2373	44174.64453	27946.98633	25239.12109	29773.79492	23201.15039	19639.41211	29465.12305	27731.35547	20776.85938	29424.60156	29225.01953	23222.48633	20233.97852	33602.92188	22111.43945	34102.53125	23600.40625	42414.05078	40918.78516	26614.35156	21747.42578	45101.5625	31286.34375	17341.80273	34113.82031	33399.75781	29204.52539	37720.46875	25674.73242	33930.82031	19896.7832	17075.2793
>XP_009579049.1	Unknown	"PREDICTED: LOW QUALITY PROTEIN: nicotinamide N-methyltransferase-like, partial"	1	2027.103638	NaN	NaN	NaN	NaN	NaN	472.0931702	NaN	NaN	NaN	NaN	NaN	1443.590088	NaN	NaN	1581.833252	2829.160645	NaN	NaN	NaN	NaN	NaN	659.685791	NaN	1841.511475	NaN	NaN	1220.388306	1102.931396	NaN	NaN	NaN	NaN	NaN	NaN
>XP_009579103.1	Unknown	"PREDICTED: fructose-bisphosphate aldolase C, partial"	12	9747.040039	3712.82373	3560.273682	5614.288086	6346.178711	15011.15527	8246.543945	6888.223633	3825.162598	7551.613281	6069.453613	7434.41748	7492.195801	5886.380371	5316.560547	5480.351074	8806.476563	5316.27832	9481.162109	10564.75195	3999.911133	7514.27832	8831.594727	2903.261719	6848.277344	10179.24219	3333.034912	6962.814941	11089.92969	6730.287109	4777.590332	4520.483887	5410.373535	4188.553223	2437.658447
>XP_009579149.1	Unknown	PREDICTED: complement C1s subcomponent	22	62209.94922	63482.85938	65068.01172	93744.15625	79558.97656	90896.27344	77228.66406	71785.28125	79712.36719	73250.20313	55879.25391	61373.57031	64353.12109	76317.52344	63067.07813	62746.62891	47620.72656	76505.90625	55578.76953	67515.75781	77886.44531	48569.0625	50208.26953	59584	32117.52148	62184.25	63504.88672	71382.78125	61794.91797	55241.34375	74675.85938	49104.64844	51942.01172	60886.32031	50275.01953
>XP_009579424.1	Unknown	"PREDICTED: alpha-actinin-4-like, partial"	4	2714.272949	1.433439136	NaN	NaN	NaN	NaN	3658.850342	18.67844963	231.9098969	954.154541	1404.109375	3321.018799	3531.655518	7361.270996	658.2124634	2463.967529	3545.172852	1120.469727	2339.45166	1095.907104	1753.973389	775.3754883	1118.866699	1009.488586	2697.11377	393.7989197	228.2694397	1947.963013	5734.54834	4393.156738	343.5621033	645.5618896	3623.631348	534.2234497	365.0576477
>XP_009579426.1	Unknown	PREDICTED: collagen alpha-1(XII) chain	9	8007.935547	8010.587891	7957.96875	4442.515625	11894.91992	12182.1543	6907.916504	10978.29199	8846.984375	10878.12793	8330.735352	8205.722656	8402.21875	8100.162109	7029.901855	7138.336914	6617.262695	9295.613281	9481.137695	9935.470703	7256.710938	5773.749023	8078.953125	5657.588379	9467.5	6907.595703	8276.408203	8136.553711	4774.802246	7557.087891	8626.729492	7050.501465	6560.604004	8409.107422	9141.6875
>XP_009579434.1	Unknown	"PREDICTED: LOW QUALITY PROTEIN: olfactomedin-like protein 3, partial"	7	4217.452637	3729.702637	3011.296631	1251.391602	4981.520508	5154.342773	4016.407227	3245.232666	4102.225586	2733.939453	4004.68335	2580.137695	1477.783936	4118.852051	4982.818848	2501.908936	2179.856201	2740.693359	4449.778809	2824.833984	2807.980225	2200.974365	2781.032471	3725.775146	2296.407715	1059.409912	3079.691162	2460.264893	2294.43042	2923.772949	3213.827637	2492.331787	2509.272217	4625.817871	2100.946289
>XP_009579519.1	Unknown	"PREDICTED: glycine--tRNA ligase {ECO:0000250|UniProtKB:Q9CZD3}, partial"	1	527.9019165	501.6243896	NaN	365.2691345	282.1430054	NaN	559.5025635	345.5280457	NaN	592.0860596	131.9993286	NaN	557.2403564	430.3327637	NaN	321.2559204	NaN	NaN	NaN	204.3843842	NaN	177.7991943	258.4138184	NaN	NaN	NaN	NaN	403.8782349	898.9785156	374.3607483	NaN	NaN	NaN	NaN	NaN
>XP_009579653.1;>XP_009579654.1	Unknown	PREDICTED: non-specific lipid-transfer protein-like isoform X1;PREDICTED: non-specific lipid-transfer protein-like isoform X2	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2917.609375	1434.793945	NaN	553.9257813	1436.254028	NaN	NaN	NaN	NaN	NaN	1182.242798	NaN	484.4869995	NaN	NaN	NaN	1321.175049	NaN	NaN	NaN	NaN	NaN	NaN
>XP_009579680.1	Unknown	"PREDICTED: BDNF/NT-3 growth factors receptor, partial"	2	5149.321777	6224.28418	3787.280273	2246.247803	2760.511719	2134.150879	3673.292236	4011.628662	3770.100342	2610.547852	4065.628906	2910.109375	975.5704346	2069.882813	1822.210449	1775.607666	1934.764893	1915.255005	2934.927002	2337.830811	620.585144	1971.30542	1246.337158	3715.717285	1100.47168	1462.226196	3305.612793	2576.386719	NaN	1816.55188	2900.907715	3003.63623	3502.919434	5767.871094	2106.493408
>XP_009579789.1	Unknown	PREDICTED: peroxiredoxin-6	9	14919.94629	7250.730469	6302.29541	7289.781738	7498.662109	17391.36523	13349.09863	8446.59375	9212.754883	10338.1582	11670.83691	12096.49609	15182.14648	10874.18359	8524.543945	8323.885742	18617.23438	7575.067871	10151.99219	7837.336914	9356.208008	9737.80957	10793.27832	5424.924316	10633.13867	10222.61719	6693.24707	10213.23828	12916.52246	10256.68066	7119.147949	7444.396973	12287.97168	4186.050781	5248.038574
>XP_009579876.1	Unknown	"PREDICTED: LOW QUALITY PROTEIN: desmoglein-2-like, partial"	5	5246.803711	4043.653076	4546.077148	4631.419922	5916.052246	10570.56348	9737.378906	5900.447266	4986.92041	6585.344238	3642.018066	7531.125488	8471.983398	5890.55957	1154.463623	6162.120605	3119.336182	5503.279785	8689.850586	8675.757813	4534.80957	4244.476074	3717.978516	2412.822754	5906.873535	8738.056641	3058.808838	9971.849609	10525.12891	5167.713379	3462.438721	2309.579346	6275.836426	4335.977051	5219.209473
>XP_009579923.1	Unknown	"PREDICTED: cell adhesion molecule 1, partial"	1	4941.045898	6408.851074	5745.621582	2691.205811	11870.28027	5581.507324	10400.24316	8527.076172	9957.038086	5842.833984	7063.241699	7287.351074	6064.506348	4963.96875	5731.477539	6267.027344	6342.992676	5527.825195	7841.331543	6366.820801	9410.785156	7201.713379	6187.610352	9234.994141	5871.324219	8032.725586	6513.142578	6143.908203	3729.610107	5342.129883	5533.470215	8626.854492	7604.35791	7923.626465	8775.876953
>XP_009579965.1	Unknown	"PREDICTED: secretory phospholipase A2 receptor-like, partial"	6	7528.929688	9844.46582	9194.205078	10545.94824	12921.08105	10555.2041	9333.064453	12317.68848	9721.80957	8569.916016	8609.455078	9200.250977	7633.108398	6544.936035	7231.077637	7956.098633	7987.270996	8205.410156	10232.8418	7067.19043	8658.413086	4033.659424	6659.453125	11147.74805	8298.364258	7149.36377	9546.43457	8212.65332	4912.486328	5842.679199	8221.170898	6341.387207	8235.69043	10220.48926	9331.048828
>XP_009580001.1	Unknown	"PREDICTED: IgGFc-binding protein-like, partial"	12	11495.98145	9819.456055	11686.17969	7626.774902	28859.54297	6550.262695	11001.04199	11877.97363	7612.705078	11290.0498	10742.99707	10444.83789	14231.07715	10285.61719	7214.782227	8904.419922	4638.793945	10527.68652	10069.25488	13588.15039	7826.289063	3778.64917	8505.072266	8440.445313	8861.476563	6615.708496	10816.32129	9767.134766	5291.236328	7579.453613	9503.123047	6528.611816	6109.100586	18439.16797	12600.5957
>XP_009580016.1	Unknown	PREDICTED: guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1	6	5190.637695	3164.328857	3327.597412	6342.991699	3414.196777	7979.524414	5418.267578	4473.648438	6016.662109	3677.69165	4192.870605	5738.328613	3560.975342	2584.720947	4337.844727	3067.023193	2709.178467	2852.313965	6256.997559	4802.206543	3351.748779	1883.591064	4227.36084	3743.462402	5048.530762	5675.910645	3873.230713	3760.200439	4043.825195	2941.271484	2236.956055	2197.445557	3859.726318	3764.165527	3376.960449
>XP_009580169.1	Unknown	PREDICTED: histone H4 type VIII	5	267527.7813	107467.1094	64751.875	143322.2656	74254.30469	35514.01172	81739.46094	75317.47656	79355.77344	77771.79688	66981.63281	107493.6484	51184.76172	60311.73438	94895.6875	126025.7031	43716.53516	72128.67188	17286.70703	48797.48047	216169.875	103375.5859	85422.07031	66753.70313	80856.67188	23756.57031	48117.13672	67712.36719	64938.15234	57372.43359	130620.6953	96337.82031	122723.4844	33560.73828	31767.69727
>XP_009580187.1	Unknown	PREDICTED: fibrinogen-like protein 1	5	NaN	4687.624023	5774.822266	1841.832031	5082.227539	14310.75684	7271.040039	10419.38184	5032.776367	9395.144531	4529.282227	NaN	8429.450195	7816.667969	2588.373291	9548.647461	5021.45459	6472.608887	5626.223633	6027.227539	NaN	NaN	5504.82959	3036.825928	5089.94043	2077.585693	5154.180176	5024.683105	3021.646973	4664.489746	6108.213867	2012.33313	2471.471436	6704.544922	475.7486572
>XP_009580228.1	Unknown	PREDICTED: LOW QUALITY PROTEIN: serum albumin-like	81	66742940	131356808	55915040	48346428	94836104	64450420	72737584	91665448	121452872	84904536	97099432	54478736	49149024	51474844	64748032	55134780	71567920	64043500	68692160	92362840	116296112	102227048	65437396	93014928	47186980	79145728	86598608	77136600	39718252	78382560	148961328	106742328	92771784	129467184	118747656
>XP_009580258.1	Unknown	PREDICTED: inter-alpha-trypsin inhibitor heavy chain H3	27	871503.25	952711.875	948881	907352.4375	910155.8125	1074856.75	777902.125	798826.5625	842434.875	953046.375	732707.75	722380.8125	766820	940276.375	724412.6875	1000496	903017.8125	748258.3125	957581.8125	770700.9375	936841.3125	900825.5	880142.6875	958014.625	736641.3125	723453.6875	776234.625	847795.125	852843.375	1016055.313	1097586	908048.875	554116.75	866937.1875	856954.625
>XP_009580280.1	Unknown	PREDICTED: inter-alpha-trypsin inhibitor heavy chain H4	28	183710.6563	278856.75	251777.2344	211830.7031	219997.8438	258061.4688	209858.8125	223751.9844	353864.9063	256138.1563	207889.2344	236713.7656	244592.0156	217933.9531	165676.0625	255978.4844	196836.0938	186411.375	89706.97656	206302.4219	209664.3125	191767.1094	203917.9688	325659.1563	140707.1719	303265.3125	195127.0313	195519.8125	123423.2656	226386.7031	242876.7344	156444.4219	92691.9375	195331.7813	199997.1094
